Subscription_ID,User_ID,Subscription_Type,Start_Date,Renewal_Status
1428,1731,Premium,04/04/2024,Expired
1429,1973,Premium,24/10/2022,Expired
1430,1482,Basic,09/09/2022,Cancelled
,2640,Basic,,Cancelled
1432,,Premium,15/03/2023,Active
1433,550,Standard,05/12/2023,Active
1434,568,Basic,04/08/2023,Cancelled
1435,1828,Standard,25/05/2023,Cancelled
1436,2681,,06/03/2022,Cancelled
1437,2088,Premium,11/10/2022,Expired
1438,785,Premium,16/06/2024,Expired
1439,2141,,21/10/2022,Active
1440,1127,Premium,30/09/2022,Cancelled
1441,3000,Standard,17/09/2023,
1442,1368,Standard,06/04/2022,Expired
1443,1403,Standard,27/01/2023,Expired
1444,2158,Standard,02/02/2023,Expired
1445,1396,Standard,13/03/2024,Cancelled
1446,1298,Premium,04/07/2022,Cancelled
1447,2577,Basic,05/12/2022,Active
1448,2000,Premium,07/04/2023,Active
1449,1367,Standard,,Active
1450,257,Premium,25/01/2023,Expired
1451,684,Premium,08/09/2024,Cancelled
1452,909,,13/12/2022,Active
1453,1610,Basic,14/12/2024,Expired
1454,499,Standard,09/12/2022,Cancelled
1455,1879,Premium,12/05/2022,Expired
1456,132,Premium,22/12/2024,Active
1457,799,Premium,28/05/2024,Expired
1458,,Basic,22/06/2023,Expired
1459,583,Standard,11/09/2023,Expired
1460,1351,Standard,03/01/2023,Active
1461,1389,Premium,12/03/2022,Cancelled
1462,1988,Basic,18/06/2024,Cancelled
1463,1074,Premium,05/09/2023,Active
,95,Premium,15/06/2022,Active
1465,2390,Standard,04/09/2024,Cancelled
1466,995,Basic,23/02/2022,Active
1467,2803,Standard,15/11/2022,Cancelled
1468,,Premium,08/10/2023,Cancelled
1469,59,Premium,03/11/2022,Active
1470,752,Basic,16/11/2023,Active
1471,1931,Standard,12/04/2023,Cancelled
1472,2388,Premium,18/09/2023,Expired
1473,84,Basic,01/11/2023,Active
1474,575,Basic,12/06/2023,Cancelled
1475,,Standard,,Active
1476,2123,Standard,26/03/2024,Cancelled
1477,568,Standard,19/02/2023,Expired
1478,914,Standard,07/08/2024,Cancelled
1479,271,Standard,12/01/2023,Active
1480,2286,Basic,17/01/2025,Expired
1481,2590,Basic,,Cancelled
,1,Basic,14/10/2024,Cancelled
1483,1686,Premium,04/07/2024,Expired
1484,1162,Standard,05/06/2023,Expired
1485,2902,Basic,25/11/2022,Active
1486,1089,Standard,23/08/2022,Active
1487,767,Premium,08/12/2024,Expired
1488,2800,Premium,24/01/2023,Expired
1489,1804,Standard,07/11/2023,Active
1490,375,,22/08/2023,Expired
1491,1862,Premium,28/07/2024,Expired
1492,2913,Basic,08/04/2024,Expired
1493,2508,Basic,,Cancelled
1494,1229,Basic,13/06/2023,Cancelled
1495,2346,Basic,18/11/2024,Cancelled
1496,1644,Standard,31/01/2024,Cancelled
1497,,Basic,03/06/2023,Active
1498,2390,Basic,09/05/2022,Cancelled
1499,347,Standard,20/04/2023,Active
1500,1750,Premium,15/06/2023,Cancelled
1501,,Basic,18/04/2022,Active
1502,207,Premium,10/09/2024,Active
1503,2212,Premium,17/09/2024,Expired
1504,2215,Standard,10/03/2022,Cancelled
1505,1045,Premium,20/02/2025,Active
1506,824,Premium,15/11/2024,Expired
1507,2154,Basic,06/12/2023,Expired
1508,2496,Premium,17/08/2023,Expired
1509,2547,Standard,29/02/2024,Cancelled
1510,513,Premium,27/10/2023,Expired
1511,1561,Basic,08/06/2023,Active
1512,760,Basic,06/08/2022,Cancelled
1513,773,,15/12/2024,Expired
1514,1587,Basic,02/10/2024,Active
1515,606,Basic,19/01/2024,Expired
1516,602,Basic,11/01/2025,Active
1517,1891,Basic,21/02/2023,Active
1518,1622,,13/11/2023,Expired
1519,,Basic,18/01/2025,Active
1520,2184,Premium,11/07/2024,Expired
1521,710,Standard,02/03/2023,Cancelled
1522,2122,Standard,09/11/2022,Cancelled
1523,1285,Standard,06/06/2024,Expired
1524,2788,Premium,02/04/2024,Active
1525,720,Standard,18/09/2022,Active
1526,2180,Premium,15/12/2022,Expired
1527,933,Basic,02/08/2023,Cancelled
1528,2421,Standard,18/10/2022,Active
1529,544,,12/10/2022,Active
1530,2912,Basic,13/03/2023,Expired
1531,344,Standard,03/09/2022,Cancelled
1532,1191,Basic,04/05/2022,Expired
1533,1451,Premium,04/10/2024,Expired
1534,584,Standard,05/07/2023,Active
1535,673,Standard,26/12/2024,
1536,1511,Basic,17/02/2024,Active
1537,1504,Basic,14/02/2025,Expired
1538,671,Basic,07/07/2024,Expired
1539,1504,Basic,12/04/2022,Expired
1540,2039,Premium,07/12/2023,Expired
1541,2435,Premium,24/11/2022,Cancelled
1542,510,Premium,30/09/2024,Expired
1543,2896,,22/04/2024,Expired
1544,1256,Basic,27/06/2024,Active
1545,1177,Basic,12/10/2022,Active
1546,295,Premium,20/09/2022,Active
,2986,Standard,19/10/2023,Expired
1548,2203,Premium,25/08/2024,Active
1549,2527,Basic,15/04/2024,Expired
1550,1431,Standard,05/07/2023,Cancelled
1551,597,Premium,04/02/2024,Active
1552,614,Standard,12/06/2023,Expired
1553,1423,Premium,23/07/2022,Expired
1554,974,Standard,28/01/2023,Active
1555,2143,Basic,09/05/2024,Cancelled
1556,426,Premium,25/10/2024,Expired
1557,,Premium,22/12/2022,Expired
1558,1114,Basic,08/06/2023,Cancelled
,1154,Standard,27/07/2022,
1560,920,Standard,28/05/2023,Active
1561,906,Basic,16/11/2022,Active
1562,1964,Standard,14/06/2023,Active
1563,610,Premium,08/08/2022,Expired
1564,866,Standard,05/08/2024,Active
1565,1399,Standard,29/10/2022,Expired
1566,1658,Premium,02/08/2024,Cancelled
1567,4,Basic,10/06/2023,Cancelled
1568,286,Basic,20/12/2024,Cancelled
1569,844,Premium,28/03/2022,Expired
1570,2325,Basic,21/06/2023,Cancelled
1571,674,Standard,14/06/2023,Active
1572,1403,Premium,23/02/2024,Active
1573,1254,Premium,08/06/2022,Cancelled
1574,,Basic,31/03/2022,Cancelled
1575,1499,Premium,04/12/2024,Cancelled
1576,1846,Basic,16/07/2024,Cancelled
1577,2764,Premium,12/03/2022,Expired
1578,2217,Standard,16/10/2023,Cancelled
1579,2679,Basic,,Expired
1580,811,Basic,20/03/2024,Active
1581,2686,Basic,30/10/2024,Expired
,2654,Standard,09/09/2024,Expired
1583,559,Basic,19/01/2024,Active
1584,2951,Basic,17/02/2023,Cancelled
1585,2382,Basic,13/05/2022,Expired
1586,300,Premium,28/11/2024,Expired
1587,771,Premium,17/02/2024,Cancelled
1588,211,Basic,12/07/2024,Expired
1589,532,Basic,26/08/2024,Cancelled
1590,,,18/09/2023,Active
1591,1828,Basic,15/09/2023,Expired
1592,1719,Standard,14/07/2022,
1593,227,Basic,29/11/2024,
1594,2805,Basic,19/05/2023,Expired
1595,366,Basic,11/05/2024,Active
1596,1909,,27/04/2024,Active
1597,923,Premium,24/01/2025,Expired
1598,1601,Premium,10/07/2024,Active
1599,224,Basic,30/08/2024,Active
1600,70,Basic,06/06/2023,Expired
1601,278,Premium,23/11/2023,Expired
1602,1286,Premium,04/08/2024,Expired
1603,2305,Premium,26/07/2023,Active
1604,213,Premium,05/04/2024,Cancelled
1605,399,Standard,12/09/2023,Expired
1606,1491,Premium,23/05/2023,Cancelled
1607,787,Basic,08/02/2023,Cancelled
1608,1182,Premium,07/11/2023,Expired
,2816,Premium,29/01/2025,
1610,2922,Premium,17/03/2024,Expired
1611,2416,Premium,,Active
1612,2012,Basic,01/03/2023,Cancelled
1613,1128,Standard,,Cancelled
1614,204,Premium,05/01/2023,Expired
1615,313,Basic,,Expired
1616,1038,Premium,10/05/2023,Cancelled
1617,921,Premium,09/01/2023,Active
1618,1716,Premium,04/03/2024,Cancelled
1619,,Premium,30/12/2024,Active
1620,1194,Basic,15/09/2024,Expired
1621,2437,Premium,03/10/2024,
1622,977,Standard,08/07/2024,Expired
1623,2991,Premium,10/01/2025,Cancelled
1624,2652,Standard,02/06/2024,Cancelled
1625,1539,Basic,15/01/2023,Active
1626,2943,Premium,12/09/2023,Active
1627,1526,Premium,26/06/2023,Expired
1628,658,Premium,01/09/2022,Active
1629,1054,Premium,12/08/2023,Active
1630,2335,Basic,04/08/2023,Cancelled
1631,1344,Premium,20/12/2022,Expired
1632,2661,Standard,06/07/2022,Cancelled
,1178,Basic,02/04/2022,Active
1634,296,Standard,21/11/2022,Active
,146,Premium,06/10/2022,Expired
1636,2713,Premium,02/01/2023,Active
1637,668,Basic,23/06/2023,Active
1638,2749,Premium,24/09/2023,Cancelled
1639,33,Premium,27/06/2022,Cancelled
1640,989,Premium,25/07/2024,Expired
1641,1992,Standard,22/10/2023,Cancelled
1642,2412,Basic,10/08/2023,Expired
1643,1387,Basic,28/07/2024,Expired
1644,697,Standard,05/06/2022,Expired
1645,1107,Standard,12/04/2023,Active
1646,2012,Premium,08/04/2022,Active
1647,2540,Standard,10/12/2023,Cancelled
1648,743,Basic,18/05/2022,Expired
1649,2878,Basic,21/11/2022,Expired
1650,1797,Premium,12/06/2022,Expired
1651,1367,Standard,05/01/2023,Active
1652,1334,Premium,30/05/2022,Active
1653,,Premium,28/04/2022,
1654,570,Premium,20/07/2023,Expired
1655,700,Premium,27/12/2023,Active
1656,1016,Standard,27/03/2023,Active
1657,1409,Basic,18/12/2022,Cancelled
1658,528,Premium,07/01/2023,Expired
1659,1536,Standard,27/03/2024,Active
1660,526,Premium,26/06/2024,Active
1661,1043,Premium,25/12/2023,Cancelled
1662,491,Standard,11/10/2022,Active
1663,1287,Premium,30/06/2022,Expired
1664,1332,Premium,27/04/2022,Active
1665,1137,Basic,07/11/2024,Expired
1666,183,Basic,01/10/2024,Active
1667,349,Premium,26/08/2022,Expired
1668,,Standard,26/11/2024,Active
1669,2648,Premium,16/12/2023,Active
1670,1678,Standard,09/06/2024,Expired
1671,2232,Basic,30/05/2024,Cancelled
1672,758,Basic,05/10/2023,Active
1673,2229,,,Cancelled
1674,239,Basic,15/12/2023,Cancelled
1675,1037,Standard,08/08/2024,Active
1676,2858,Premium,07/07/2024,Cancelled
1677,1610,Standard,24/09/2022,Active
1678,138,Basic,31/12/2024,Expired
1679,2495,Premium,03/10/2024,Expired
1680,360,Basic,,Cancelled
1681,2435,Premium,24/10/2023,Active
1682,2986,Premium,05/10/2023,Active
1683,2844,Basic,05/06/2024,Expired
1684,614,Standard,12/05/2024,Cancelled
1685,449,Basic,08/08/2023,Active
1686,2048,Premium,11/01/2024,Active
1687,2468,Basic,19/07/2022,Cancelled
1688,2236,Premium,01/03/2023,Cancelled
1689,1473,Standard,21/12/2024,
1690,2754,Standard,13/07/2023,Cancelled
1691,1798,Premium,04/05/2024,Cancelled
1692,2938,Premium,23/03/2022,Expired
1693,,Standard,03/03/2022,
1694,1886,Basic,17/09/2024,Expired
1695,2115,Premium,09/11/2022,Active
1696,2484,Basic,01/03/2023,
1697,488,Basic,23/01/2024,Active
1698,1674,Basic,06/11/2023,Cancelled
1699,275,Basic,28/06/2023,Active
1700,2692,Premium,24/12/2022,Expired
1701,1902,Standard,01/11/2022,Cancelled
1702,1272,Standard,06/03/2023,Active
1703,2645,Standard,12/11/2024,Cancelled
1704,,Basic,19/10/2023,Expired
1705,2228,,07/02/2023,Cancelled
1706,949,Standard,12/11/2023,
1707,2506,Basic,11/08/2023,Expired
1708,2299,Standard,28/10/2024,Expired
1709,2548,Basic,09/10/2023,Expired
1710,2572,Basic,13/02/2025,Active
1711,2884,Premium,11/04/2024,Active
1712,1643,Premium,21/10/2024,Cancelled
,1833,,23/11/2023,Active
1714,906,Basic,30/06/2022,Cancelled
1715,1866,Standard,04/06/2024,Active
1716,373,Standard,22/05/2023,Expired
1717,686,Standard,09/09/2022,
1718,1558,Premium,22/03/2024,Cancelled
1719,1798,Standard,20/10/2022,Cancelled
1720,171,Premium,23/06/2022,Cancelled
1721,2740,Standard,27/12/2023,Expired
1722,321,Standard,23/02/2022,Active
1723,2085,Premium,21/03/2022,Expired
1724,1149,Standard,20/12/2023,Active
1725,2574,Standard,05/10/2024,Cancelled
1726,2540,Standard,21/01/2023,Active
1727,132,Premium,08/09/2022,Active
1728,305,Basic,02/10/2022,Expired
1729,2018,Premium,07/12/2022,Cancelled
1730,,Premium,30/09/2022,Cancelled
1731,2196,Basic,27/06/2024,Cancelled
1732,2219,Standard,11/03/2022,Active
1733,91,Premium,16/11/2024,Active
1734,206,Premium,18/06/2022,
1735,1930,Standard,31/01/2024,Active
1736,1505,,05/07/2024,Cancelled
1737,85,Standard,01/04/2024,Cancelled
1738,1566,Standard,04/06/2024,Active
1739,623,Basic,05/03/2024,Active
1740,2114,Basic,18/09/2024,Cancelled
1741,2825,Premium,18/12/2024,Cancelled
1742,1263,Premium,17/07/2022,Cancelled
1743,2730,Standard,31/05/2023,Active
1744,2743,Basic,21/08/2022,Cancelled
1745,341,Basic,02/06/2024,Active
1746,2663,Premium,03/04/2023,Expired
1747,903,Standard,20/05/2022,Active
1748,807,Basic,03/08/2024,Expired
1749,1926,Standard,13/03/2022,Active
1750,1807,Standard,06/07/2022,Expired
1751,1269,Standard,19/11/2022,Cancelled
1752,636,Premium,24/11/2024,Active
1753,2739,Basic,23/12/2023,Active
1754,2906,Basic,03/07/2023,
1755,2544,Standard,20/05/2024,Cancelled
1756,2548,Premium,30/01/2024,Active
1757,,,03/01/2023,Active
1758,1425,Premium,,Cancelled
,1905,Basic,28/08/2024,Expired
1760,2235,Premium,10/05/2022,Expired
1761,2642,Premium,23/09/2024,Active
1762,2977,Premium,23/01/2024,Cancelled
1763,1358,Basic,16/03/2024,Active
1764,1033,Basic,13/11/2024,Active
1765,899,Premium,08/04/2022,Cancelled
1766,2616,Premium,05/06/2024,Expired
1767,,Basic,26/01/2023,Cancelled
1768,798,Basic,06/06/2022,Active
1769,2084,Premium,10/11/2024,Cancelled
1770,434,Premium,,
1771,2165,Standard,28/06/2024,Expired
1772,1445,Standard,30/10/2024,Cancelled
1773,2014,Standard,02/05/2022,Expired
1774,483,Basic,19/01/2025,Active
1775,2630,Basic,30/01/2025,Active
1776,666,Basic,02/01/2024,Active
1777,1178,Standard,26/09/2024,Cancelled
1778,319,Basic,02/11/2023,
1779,559,Premium,23/11/2023,Active
1780,1999,Standard,14/12/2023,Active
1781,2343,Premium,,Expired
1782,1879,Premium,29/11/2023,Active
1783,1294,Basic,24/02/2022,Expired
1784,2318,Standard,24/12/2022,Cancelled
1785,279,Basic,15/03/2022,Active
1786,1993,Standard,02/11/2022,Expired
1787,,Basic,22/06/2024,Expired
1788,320,Standard,16/09/2023,Active
,2993,Premium,,Cancelled
1790,1497,Premium,10/05/2024,Active
1791,2380,Basic,26/11/2024,Expired
1792,,Basic,06/04/2024,Active
,200,Premium,,Cancelled
1794,2293,Premium,24/12/2022,Expired
1795,1172,Basic,11/03/2024,Cancelled
1796,2941,Premium,25/06/2024,Expired
1797,366,Basic,17/02/2024,Cancelled
1798,2192,Premium,20/12/2023,Cancelled
1799,1860,Standard,04/04/2022,Active
1800,324,Basic,12/04/2024,Active
1801,1120,Premium,,Cancelled
1802,1451,Standard,26/01/2025,Cancelled
1803,2731,Standard,24/10/2024,Cancelled
1804,,Premium,14/09/2022,Expired
1805,266,Basic,28/02/2022,Expired
1806,,Basic,01/06/2023,Active
1807,6,Premium,20/05/2022,Cancelled
1808,2222,Standard,11/09/2022,Expired
1809,1715,Premium,,Active
1810,549,Standard,11/11/2022,Active
1811,1484,Basic,15/03/2023,Expired
1812,2894,,12/02/2024,
1813,903,Premium,14/08/2024,Expired
1814,2767,Standard,26/12/2024,Active
1815,139,Standard,20/01/2023,Cancelled
1816,597,,16/10/2022,Active
1817,70,,21/06/2024,Cancelled
1818,1325,Premium,18/06/2023,Expired
1819,1307,Basic,27/06/2022,Active
1820,1578,Basic,08/11/2022,Active
1821,2196,Premium,06/03/2024,Cancelled
1822,1226,Standard,28/10/2022,Active
1823,1920,Premium,10/02/2025,Cancelled
1824,2186,Standard,08/08/2023,Active
1825,2129,Standard,02/02/2023,Active
1826,816,Premium,21/04/2022,Cancelled
1827,1512,Premium,15/03/2024,Active
1828,1383,Standard,30/03/2024,Cancelled
1829,2405,Standard,06/08/2022,Cancelled
1830,2489,Premium,18/03/2022,Cancelled
1831,571,Standard,30/11/2022,Expired
1832,2393,Basic,21/06/2024,Expired
1833,102,Premium,05/10/2023,Expired
1834,1900,Standard,13/10/2023,Cancelled
1835,1611,,16/01/2024,Expired
,1874,Standard,15/10/2023,Active
1837,2009,Basic,09/01/2023,Expired
1838,612,,20/08/2023,Cancelled
1839,265,Premium,11/12/2022,Expired
1840,2577,Basic,16/08/2023,Cancelled
1841,2423,Basic,12/09/2023,Active
1842,,Basic,29/01/2025,Cancelled
1843,,Basic,14/09/2024,Cancelled
1844,2551,Basic,,Active
1845,2894,Premium,07/05/2022,Expired
1846,426,Standard,31/12/2022,Cancelled
1847,139,Basic,14/06/2022,Expired
1848,2204,Premium,11/03/2024,Expired
1849,2974,Standard,07/09/2024,Expired
1850,2401,Standard,29/03/2023,
1851,2710,Standard,15/08/2024,Expired
1852,741,Premium,05/02/2024,Expired
1853,1126,Basic,26/08/2022,Active
1854,1284,Premium,29/02/2024,Expired
1855,697,,,Active
1856,2611,Basic,26/11/2022,
,698,Premium,25/02/2022,Expired
1858,1224,Premium,28/05/2023,Expired
1859,1149,Standard,24/06/2023,Cancelled
1860,14,Basic,06/04/2022,Expired
1861,509,Premium,28/09/2024,Expired
1862,2544,,16/08/2024,Cancelled
1863,2062,Standard,15/03/2024,Active
1864,524,Basic,25/10/2024,Expired
1865,718,Standard,12/02/2025,Active
1866,2473,Premium,11/08/2023,Active
1867,2434,Standard,30/04/2023,Active
1868,2856,Standard,16/09/2024,Expired
1869,1194,Basic,31/03/2024,Cancelled
1870,2502,Basic,02/09/2022,Active
1871,1862,Standard,18/08/2023,Active
1872,2331,Basic,16/02/2024,Expired
1873,113,Premium,16/03/2024,Cancelled
1874,876,Basic,23/10/2024,Cancelled
1875,57,Standard,29/03/2024,Expired
1876,2300,Premium,30/11/2024,Expired
1877,1977,Premium,04/01/2024,Active
1878,2305,Standard,17/08/2024,Cancelled
1879,2337,Basic,13/01/2023,Cancelled
1880,1066,Standard,18/05/2023,Expired
1881,1889,Standard,,Active
1882,2666,Standard,01/04/2022,Active
1883,2386,Premium,20/12/2024,Cancelled
,2085,Premium,15/08/2024,Active
1885,2687,Basic,19/02/2024,Active
1886,2185,Premium,11/05/2022,Expired
1887,,Standard,23/09/2024,Expired
1888,2157,Premium,10/10/2024,Expired
1889,2154,Premium,10/04/2023,Active
1890,2296,,20/11/2023,Cancelled
,1684,Premium,01/04/2023,Expired
1892,1684,Basic,14/10/2023,Expired
1893,912,Premium,28/06/2023,Expired
1894,2017,Premium,11/01/2024,Expired
1895,1645,Premium,27/05/2024,Cancelled
1896,419,Premium,19/10/2022,Active
1897,627,Basic,07/09/2024,
1898,2591,Basic,17/07/2024,Active
1899,320,Basic,16/01/2024,Expired
1900,459,Premium,29/09/2024,Cancelled
1901,2158,Basic,05/09/2024,Expired
1902,949,,08/10/2022,Cancelled
1903,987,Premium,20/09/2024,Cancelled
1904,1838,Premium,15/09/2024,Active
1905,2705,Premium,02/03/2022,
1906,2981,Standard,13/03/2023,Expired
1907,2926,Basic,16/06/2024,Active
1908,112,Basic,17/01/2024,Active
1909,1841,Standard,16/11/2023,Expired
,254,Standard,31/07/2024,Expired
1911,2384,Basic,27/08/2023,Expired
1912,2521,Standard,26/07/2022,Cancelled
1913,155,Standard,27/02/2023,Cancelled
1914,,Premium,20/08/2022,Cancelled
1915,853,Premium,18/01/2024,Expired
1916,110,Standard,25/10/2023,Active
1917,307,Premium,06/02/2024,Expired
1918,2133,Premium,18/09/2023,Cancelled
1919,,Standard,08/12/2022,
1920,2518,Basic,27/05/2024,Active
1921,360,Basic,04/01/2024,Active
1922,1676,Standard,29/01/2023,Cancelled
1923,2965,Basic,21/01/2024,Active
1924,1241,Premium,03/07/2022,Cancelled
1925,2849,Standard,14/02/2024,
1926,2091,Basic,29/09/2023,Active
,1345,Basic,01/11/2022,Active
1928,1824,Basic,04/05/2023,Active
1929,1927,Standard,02/06/2023,Expired
1930,987,Premium,04/04/2022,Cancelled
1931,663,Basic,23/06/2022,Cancelled
1932,2174,Basic,18/12/2024,Active
1933,,Basic,08/02/2025,Expired
1934,2148,Premium,11/07/2022,Active
1935,1476,,16/05/2023,Active
1936,2704,Premium,20/01/2025,Active
1937,2913,Basic,01/08/2023,Expired
1938,1272,Premium,29/10/2024,Cancelled
1939,2835,Basic,05/07/2023,Active
1940,953,,17/07/2024,Active
1941,2254,Basic,15/02/2025,Expired
1942,1994,Standard,05/03/2022,Active
1943,45,Standard,02/05/2024,Expired
1944,2051,Standard,29/08/2022,Cancelled
1945,618,Basic,04/08/2024,Cancelled
1946,2639,Premium,29/08/2024,
1947,1325,Basic,20/05/2024,Expired
1948,834,Premium,26/11/2024,Active
1949,,Premium,25/02/2022,Cancelled
1950,2738,Premium,25/05/2022,Active
1951,1804,Standard,15/05/2024,Active
1952,1200,,17/12/2023,Active
1953,885,Standard,19/02/2024,Expired
1954,2026,Standard,05/02/2024,Expired
1955,1530,Premium,10/11/2024,Cancelled
1956,559,Basic,18/10/2023,Active
1957,,Standard,17/08/2022,Cancelled
1958,2083,Standard,10/03/2024,Cancelled
1959,2676,Standard,16/07/2024,Active
1960,791,Standard,23/02/2022,Active
1961,1912,Basic,13/05/2022,Cancelled
1962,1551,Standard,01/12/2022,Expired
1963,134,Premium,15/11/2023,Cancelled
1964,2492,Premium,,Cancelled
1965,1952,Premium,04/07/2024,Cancelled
1966,2372,Standard,,Active
1967,2823,Standard,12/04/2023,Cancelled
1968,346,,16/02/2023,Cancelled
1969,1830,Premium,24/03/2023,Active
1970,1697,Basic,,Cancelled
1971,1515,Standard,08/05/2022,Expired
1972,2811,Premium,23/06/2024,Cancelled
1973,767,Basic,11/01/2024,Active
,2612,Basic,20/01/2025,Expired
1975,2166,Basic,13/11/2024,Cancelled
1976,320,Standard,,Cancelled
1977,1058,Basic,17/05/2023,
1978,714,Standard,05/03/2022,Cancelled
1979,1225,Premium,11/08/2022,Cancelled
1980,1099,Premium,30/09/2024,Active
1981,,Premium,14/07/2022,Active
1982,1370,Basic,30/12/2022,Cancelled
1983,1325,Basic,28/04/2023,Active
1984,1568,Basic,15/01/2023,Expired
1985,1549,Basic,28/08/2022,Cancelled
1986,1119,Basic,24/11/2023,Active
1987,1239,Standard,02/04/2023,Active
1988,461,Standard,08/12/2023,Active
1989,2514,Basic,28/02/2023,Expired
,1422,Standard,30/05/2023,Expired
1991,531,Basic,01/08/2022,Active
1992,1958,Basic,13/01/2024,Cancelled
1993,852,Premium,10/05/2023,
1994,2983,Standard,25/08/2022,Expired
1995,871,Premium,08/07/2024,Active
,2817,Standard,06/03/2024,Cancelled
1997,516,Premium,,Expired
1998,1646,Standard,18/10/2024,Cancelled
1999,743,Premium,23/02/2024,Cancelled
2000,2310,Premium,28/12/2024,Cancelled
2001,1780,Premium,22/12/2023,
2002,2439,Premium,30/08/2023,Expired
2003,201,Standard,10/11/2023,Active
2004,1908,Premium,14/03/2024,Active
2005,721,Premium,24/03/2023,Active
2006,1888,,23/07/2023,Active
2007,1032,Basic,28/01/2023,Cancelled
2008,1670,Basic,02/05/2023,Active
2009,2505,Premium,04/07/2024,Cancelled
2010,2678,Premium,02/05/2023,Active
2011,2235,Basic,09/02/2023,Expired
2012,2785,Premium,07/12/2022,Expired
2013,615,Standard,13/09/2023,Active
2014,2730,Standard,06/04/2024,Expired
2015,738,Basic,24/07/2023,Cancelled
2016,1417,Premium,29/07/2024,Cancelled
2017,,Premium,,Expired
2018,987,Premium,25/05/2023,Cancelled
2019,973,Premium,23/06/2024,Active
2020,822,,06/01/2025,Cancelled
2021,2304,Basic,20/08/2023,Active
2022,975,Standard,09/03/2023,Expired
2023,1122,Premium,06/08/2024,Expired
,275,Standard,01/10/2023,Expired
2025,1770,Basic,21/07/2023,Expired
,601,Standard,24/09/2023,
2027,,Premium,29/09/2023,Active
2028,1739,Basic,22/12/2024,Cancelled
2029,2868,Standard,08/12/2024,Cancelled
2030,2678,Basic,25/09/2024,Cancelled
2031,1504,Standard,16/10/2024,Active
2032,475,Basic,20/02/2024,Expired
2033,179,Basic,11/12/2023,Expired
2034,1805,Standard,07/08/2023,Expired
2035,1316,Standard,06/04/2022,Cancelled
2036,1533,Basic,20/03/2024,Expired
2037,1533,Premium,06/06/2022,Expired
2038,2299,Premium,09/06/2023,Active
2039,1864,Standard,24/04/2024,Expired
2040,1323,Premium,,Cancelled
2041,1145,Standard,20/12/2023,Cancelled
2042,2898,Standard,30/10/2022,Active
2043,,Standard,15/08/2023,Expired
2044,517,Premium,16/11/2022,Active
2045,2892,Standard,25/12/2024,Active
2046,1469,Basic,01/02/2024,Expired
2047,37,Standard,29/09/2022,Cancelled
2048,2253,Basic,,Cancelled
2049,677,Basic,18/09/2022,Active
2050,2173,Standard,14/07/2023,Cancelled
2051,1119,Basic,03/05/2024,Expired
,355,Standard,21/07/2023,
2053,1673,Standard,26/03/2024,Cancelled
2054,705,Standard,08/04/2022,Expired
2055,251,Premium,01/12/2023,Active
2056,2382,Basic,08/11/2024,Active
2057,1594,Standard,12/05/2023,Expired
2058,2709,Premium,07/02/2023,Active
2059,2763,Standard,25/04/2022,Cancelled
2060,2403,Basic,02/05/2022,Active
2061,617,Standard,04/12/2023,Cancelled
2062,2894,Premium,27/09/2022,Expired
2063,963,Standard,18/11/2022,Expired
2064,947,Basic,01/03/2022,Active
2065,272,Premium,08/07/2023,Active
2066,722,Basic,04/07/2022,Active
2067,51,Premium,12/12/2023,Cancelled
2068,232,Standard,19/09/2022,Active
2069,2483,Basic,06/02/2025,Active
2070,2393,Premium,30/09/2024,Active
2071,2616,Premium,16/06/2023,Cancelled
2072,407,Premium,29/11/2024,Expired
2073,2094,Basic,08/04/2024,Expired
2074,725,Basic,07/02/2025,Expired
2075,1981,Standard,19/09/2024,Cancelled
2076,,Standard,01/10/2022,Expired
2077,2471,Basic,25/08/2024,
2078,1307,Standard,30/04/2022,Active
2079,2009,Premium,27/02/2022,Expired
2080,2174,Standard,15/01/2024,Cancelled
2081,484,Standard,25/09/2024,Expired
2082,2532,Basic,13/09/2024,Expired
2083,500,Standard,22/05/2023,Active
2084,1672,Basic,21/07/2023,Expired
2085,1754,Standard,10/06/2022,Cancelled
2086,559,Premium,01/09/2023,Active
2087,2962,Basic,15/06/2023,Active
2088,1096,Standard,03/12/2024,Cancelled
2089,495,Standard,16/07/2024,Expired
2090,1600,Standard,26/09/2023,Expired
2091,1739,Basic,20/02/2025,Cancelled
2092,,Standard,03/10/2023,Expired
2093,464,Basic,07/11/2024,Cancelled
2094,2714,Basic,14/12/2023,Cancelled
2095,2190,Basic,14/08/2023,Cancelled
2096,806,Premium,,Active
,1817,Standard,27/07/2022,Expired
2098,1841,Standard,20/06/2024,Cancelled
2099,2550,Standard,26/02/2024,Expired
2100,1853,Premium,05/11/2024,Cancelled
2101,2169,Basic,05/11/2022,Active
2102,2820,Basic,23/04/2023,Cancelled
2103,1931,Standard,13/09/2022,Cancelled
2104,2331,Basic,23/02/2022,Expired
,1894,Standard,29/10/2023,Active
2106,556,Standard,16/08/2023,Expired
2107,1495,Premium,02/10/2024,Active
2108,,Premium,27/02/2022,Active
2109,,Standard,30/04/2022,Cancelled
2110,1815,Standard,17/05/2023,Cancelled
2111,60,Basic,04/02/2023,Active
2112,609,Standard,21/12/2024,Cancelled
2113,1615,Premium,14/12/2023,Expired
2114,785,Basic,13/12/2024,Expired
2115,,Basic,24/08/2023,Expired
,659,Basic,30/01/2025,Active
2117,989,Basic,,Active
